300 30000 50000
190 12 170 582
190 186 500 314
190 106 362 96
190 76 358 244
190 276 380 1
190 50 244 445
190 220 381 1
190 155 239 116
190 285 268 58
190 235 319 579
190 64 475 620
190 176 109 1000
190 201 500 425
190 152 215 1000
190 285 125 258
190 69 382 565
190 104 335 258
190 133 361 268
190 211 33 851
190 185 45 1000
190 217 98 478
190 43 1 807
190 82 374 635
191 192 7 771
191 235 146 396
191 85 251 37
191 249 424 217
191 213 19 585
191 203 302 184
191 187 500 219
191 244 216 1000
191 190 500 441
191 220 140 1000
191 67 241 458
191 192 398 261
191 198 136 731
191 204 141 738
191 123 444 218
191 196 369 1
191 12 227 779
191 79 1 796
191 26 69 947
191 32 120 801
191 130 500 389
191 110 379 20
191 288 351 1
191 134 336 160
191 141 1 494
191 112 53 902
191 236 163 1000
191 50 130 166
191 274 64 1000
191 146 388 118
191 82 411 427
191 77 399 96
191 25 169 1000
191 149 1 532
191 17 401 1
191 241 417 428
191 73 430 246
191 38 181 845
191 293 200 750
191 195 411 1
191 283 144 1000
191 64 18 624
191 201 9 560
191 78 132 400
191 281 365 422
191 29 347 272
191 4 151 875
191 97 337 201
191 41 500 482
191 52 500 143
191 199 457 69
191 207 500 343
191 90 1 457
191 112 500 377
191 121 454 485
191 247 449 402
191 89 500 411
191 180 278 1000
191 180 417 461
191 185 60 1000
191 12 107 520
191 217 289 209
191 264 383 612
191 210 329 1
191 8 239 921
191 174 500 384
191 152 75 913
191 232 269 299
191 60 265 430
191 121 428 693
191 25 169 1000
191 189 53 1000
191 140 9 646
191 66 243 502
191 279 272 84
191 285 317 746
191 194 158 1000
191 117 489 81
191 69 388 1
191 76 328 213
191 135 281 215
191 69 480 614
191 142 394 193
191 70 72 449
191 156 500 315
191 116 184 737
191 254 336 770
191 168 162 1000
191 106 464 621
191 21 87 1000
191 12 500 352
191 71 310 1
191 111 322 619
191 215 225 381
191 68 316 571
191 261 470 460
191 152 317 625
191 52 157 132
191 109 432 481
191 144 500 153
191 45 481 385
191 177 398 129
191 200 372 1
192 193 14 39
192 253 251 865
192 222 352 289
192 105 147 615
192 62 370 176
192 126 311 763
192 176 224 862
192 287 112 907
192 267 211 834
192 140 319 336
192 51 101 1000
192 7 284 1
192 153 253 391
192 35 335 295
192 287 500 233
192 292 500 438
192 76 1 515
192 252 59 576
192 142 128 212
192 243 58 699
192 193 1 714
192 119 137 1000
192 118 368 816
192 217 36 370
192 87 219 1000
192 75 496 142
192 37 32 670
192 45 452 374
192 96 226 493
192 178 266 1000
192 167 248 197
192 68 136 1000
192 266 1 719
192 177 244 162
192 5 211 580
192 250 87 1000
192 250 330 224
192 174 290 144
192 85 310 719
192 106 439 615
192 102 230 397
192 274 333 782
192 219 38 871
192 261 198 845
192 243 28 908
192 126 379 201
192 55 286 625
192 206 331 817
192 100 372 789
192 92 67 570
192 263 318 327
192 124 462 660
192 23 37 597
192 146 227 1000
192 47 188 242
192 0 223 264
192 186 206 602
192 28 10 813
192 147 368 264
192 78 136 1000
192 216 201 609
192 283 83 751
192 138 349 1
192 288 417 209
192 61 304 1
192 157 189 88
192 48 358 126
192 261 382 1
192 14 297 433
192 9 189 570
192 194 212 893
192 166 208 422
192 244 204 399
192 198 253 989
192 174 105 647
192 10 370 658
192 8 242 616
192 229 423 751
192 225 424 1
192 113 365 553
192 98 285 672
192 200 1 624
192 62 314 587
192 109 98 835
192 152 1 809
192 49 227 235
192 249 152 1000
192 283 500 472
192 102 416 421
192 80 196 210
192 292 203 385
192 246 136 848
192 244 329 22
192 209 500 104
192 272 222 1
192 120 48 322
192 229 500 422
192 269 1 776
192 110 500 206
192 291 1 535
192 193 291 1
192 170 262 51
192 89 413 566
192 202 473 544
192 272 38 721
192 212 300 101
192 164 82 718
193 194 4 388
193 262 289 809
193 159 206 333
193 166 154 914
193 256 1 731
193 74 166 699
193 249 221 67
193 118 364 568
193 252 409 1
193 55 160 1000
193 106 314 434
193 132 409 1
193 291 272 659
193 244 185 543
193 10 89 743
193 85 140 448
193 77 302 1
193 180 144 937
193 187 10 879
193 119 441 406
193 298 219 1000
193 113 65 568
193 125 295 1
193 129 410 129
193 251 192 38
193 253 221 546
193 37 163 165
193 50 480 637
193 89 397 802
193 171 310 406
193 226 1 917
193 9 500 524
193 255 297 887
193 243 38 751
193 105 69 959
193 208 78 580
193 87 388 311
193 128 384 197
193 162 81 543
193 297 110 707
193 192 1 713
193 70 1 709
193 152 425 323
193 115 156 1000
193 77 500 446
193 11 163 121
193 34 359 459
193 150 313 488
193 103 1 647
193 212 138 695
193 80 255 732
193 14 295 802
193 180 1 573
193 73 470 461
193 215 308 221
193 285 500 561
193 170 354 819
193 76 298 955
193 131 247 780
193 175 90 499
193 75 45 863
193 4 176 208
193 236 287 371
193 1 210 795
193 245 400 1
193 160 356 1
193 277 149 806
193 10 119 560
193 188 1 583
193 175 211 222
193 278 1 562
193 240 435 89
193 45 293 446
193 82 243 907
193 202 485 243
193 21 15 1000
193 236 121 889
193 200 1 927
193 123 423 23
193 126 166 946
193 140 19 796
193 276 435 587
193 269 500 210
193 165 5 1000
193 45 304 739
193 47 500 376
193 1 239 909
193 50 303 135
193 208 377 87
193 176 214 703
193 15 254 1
193 1 227 593
194 195 5 970
194 102 116 623
194 63 409 1
194 250 250 367
194 148 325 11
194 10 298 595
194 56 387 1
194 6 500 183
194 67 275 230
194 164 158 620
194 217 128 1000
194 242 117 747
194 211 317 793
194 283 467 437
194 135 37 562
194 41 248 489
194 298 328 1
194 34 273 864
194 174 3 481
194 236 352 776
194 138 500 154
194 53 500 301
194 258 409 55
194 28 500 371
194 52 307 773
194 187 120 656
194 102 389 461
194 298 403 119
194 235 1 741
194 225 221 108
194 74 56 371
194 168 381 242
194 138 1 902
194 25 58 999
194 42 500 185
194 225 1 869
194 240 1 628
194 166 401 320
194 79 164 1000
194 265 231 262
194 105 139 305
194 80 91 362
194 80 334 22
194 261 278 1000
194 155 281 1
194 147 394 782
194 176 438 611
194 105 500 155
194 172 1 749
194 78 312 1
194 165 53 588
194 30 242 335
194 45 47 315
194 26 253 773
194 290 288 443
194 148 353 201
194 108 500 199
194 87 60 869
194 64 140 920
194 290 128 723
194 113 445 644
194 24 123 544
194 157 193 283
194 247 331 524
194 73 239 1000
194 166 400 54
194 6 323 8
194 228 201 30
194 109 1 672
194 156 273 743
194 81 123 180
194 43 128 774
194 32 123 1000
194 104 222 1000
194 240 388 732
194 185 59 1000
194 111 49 561
194 40 97 490
194 169 500 427
194 71 254 979
194 143 31 536
194 218 412 1
194 133 189 105
194 262 263 54
194 53 441 631
194 138 54 563
194 152 419 334
194 45 500 149
194 131 1 641
194 20 255 635
194 228 140 430
194 199 41 334
194 241 364 1
194 32 195 68
194 42 340 1
194 72 182 538
195 196 6 765
195 197 47 734
195 53 61 514
195 280 138 1000
195 49 354 218
195 131 343 76
195 255 28 840
195 205 500 328
195 105 71 502
195 102 318 649
195 23 220 225
195 218 107 313
195 78 92 795
195 243 500 330
195 213 500 278
195 205 377 1
195 212 350 871
195 56 1 568
195 71 1 896
195 45 492 59
195 37 195 948
195 278 300 745
195 259 277 534
195 76 393 1
195 181 370 80
195 69 397 1
195 116 359 256
195 23 374 193
195 158 1 696
195 108 464 418
195 219 234 639
195 101 249 777
195 219 339 555
195 233 434 287
195 149 283 193
195 277 426 1
195 288 165 924
195 29 500 312
195 276 229 890
195 242 489 541
195 267 213 27
195 11 13 947
195 182 54 859
195 85 414 166
195 252 52 1000
195 30 360 673
195 94 341 624
195 39 1 671
195 30 500 295
195 279 358 810
195 50 500 379
195 150 316 174
195 21 474 1
195 218 75 895
195 36 430 323
195 75 78 976
195 157 318 855
195 21 91 739
195 262 500 79
195 90 366 851
195 169 1 641
195 19 379 7
195 3 210 542
195 107 196 850
195 228 150 760
195 91 147 1000
195 15 470 350
195 3 258 1
195 216 261 700
195 6 266 125
195 46 474 531
195 215 341 461
195 48 269 378
195 197 158 954
195 176 405 771
195 256 52 1000
195 179 275 317
195 7 135 1000
195 265 121 507
195 76 147 432
195 289 355 40
195 213 408 445
195 190 500 232
196 197 16 474
196 78 500 456
196 160 283 463
196 124 106 276
196 260 252 787
196 299 21 1000
196 205 96 1000
196 126 1 699
196 277 269 120
196 8 160 426
196 20 466 485
196 239 471 212
196 166 357 4
196 151 67 383
196 65 8 776
196 122 155 1000
196 274 271 325
196 68 474 27
196 39 354 141
196 187 26 794
196 290 89 774
196 186 419 693
196 141 148 196
196 0 424 143
196 24 410 638
196 203 322 870
196 261 414 486
196 209 500 87
196 125 29 756
196 236 110 604
196 194 366 13
196 200 376 1
196 4 257 954
196 177 1 852
196 90 337 62
196 113 500 263
196 79 414 676
196 74 352 337
196 54 161 550
196 194 254 129
196 244 192 708
196 108 1 712
196 80 236 135
196 18 164 324
196 122 263 589
196 100 72 1000
196 205 83 690
196 231 500 427
196 130 378 638
196 31 500 194
196 264 407 97
196 6 134 452
196 195 500 511
196 20 194 349
196 210 410 156
196 282 121 1000
196 151 500 176
196 74 163 157
196 96 450 206
196 246 156 374
196 135 500 303
196 8 375 1
196 299 1 712
196 255 208 130
196 234 48 903
196 183 197 1000
196 135 500 259
196 243 87 985
196 267 273 925
196 125 84 1000
196 64 239 79
196 16 459 557
196 153 288 1
196 208 222 780
196 262 268 91
196 77 1 803
196 133 374 190
196 32 1 693
196 280 175 717
196 27 195 761
196 96 278 208
196 247 500 177
196 96 395 371
196 118 500 196
196 185 441 638
196 278 222 437
196 179 117 935
196 155 227 51
196 178 1 634
196 138 301 551
196 95 10 616
196 13 249 425
196 173 1 673
196 192 326 174
196 61 90 924
196 249 40 763
197 198 7 657
197 216 191 541
197 88 117 757
197 249 440 1
197 41 110 1000
197 104 187 1000
197 274 337 242
197 28 79 645
197 179 163 794
197 102 329 579
197 290 473 57
197 242 447 62
197 104 500 170
197 87 330 621
197 40 232 181
197 249 435 678
197 56 58 474
197 236 134 1000
197 9 432 137
197 270 300 147
197 143 226 665
197 154 500 411
197 68 276 277
197 264 271 513
197 129 180 1000
197 46 98 1000
197 282 224 623
197 104 182 619
197 182 1 535
197 205 342 1
197 62 177 581
197 248 131 1000
197 241 200 305
197 77 406 308
197 246 188 153
197 181 59 447
197 152 132 679
197 47 336 22
197 189 1 653
197 263 51 431
197 130 328 1
197 77 500 460
197 124 500 238
197 124 335 219
197 156 458 283
197 34 46 591
197 174 119 1000
197 217 206 561
197 166 92 886
197 268 378 228
197 11 395 702
197 238 228 907
197 81 424 544
197 147 471 380
197 58 366 773
197 229 318 313
197 46 149 560
197 7 2 789
197 72 1 760
197 124 339 450
197 85 358 76
197 213 500 232
197 106 189 994
197 185 39 648
197 149 251 423
197 49 52 964
197 65 424 136
197 209 289 942
197 244 330 539
197 1 418 29
197 150 1 825
197 184 1 946
197 134 276 404
197 221 447 232
197 211 338 512
197 296 130 150
197 71 33 979
197 93 359 67
197 68 310 864
197 63 43 659
197 217 1 813
197 32 109 1000
197 132 85 472
197 38 1 809
197 124 336 438
197 169 117 307
197 280 429 636
197 257 344 342
197 183 418 258
197 68 500 246
197 1 1 770
197 111 384 69
197 64 483 233
197 83 51 651
197 75 345 829
197 144 237 640
197 239 49 579
197 157 321 38
197 114 191 751
197 35 366 841
197 48 145 973
197 167 400 1
197 292 77 618
197 247 353 1
197 115 500 173
197 179 200 128
197 79 287 413
197 71 1 956
197 278 1 724
197 5 485 615
197 192 111 884
198 199 12 507
198 178 1 649
198 279 406 593
198 43 389 37
198 43 146 184
198 161 62 574
198 264 184 523
198 277 321 121
198 133 389 809
198 118 293 1
198 220 291 826
198 92 172 1000
198 49 1 720
198 202 64 555
198 178 310 360
198 114 100 697
198 58 41 569
198 196 23 640
198 79 280 924
198 108 423 475
198 29 341 710
198 253 375 33
198 285 161 1000
198 191 250 447
198 252 56 598
198 204 1 708
198 253 224 1000
198 252 177 1000
198 199 219 824
198 169 240 289
198 202 257 113
198 206 353 418
198 28 16 650
198 139 281 604
198 237 74 279
198 140 1 687
198 58 442 649
198 263 240 157
198 28 180 985
198 210 101 1000
198 174 500 64
198 211 224 1
198 62 283 767
198 275 473 236
198 156 120 288
198 46 262 1
198 54 1 839
198 53 191 206
198 99 92 937
198 127 143 979
198 6 500 268
198 140 260 288
198 53 157 1000
198 89 286 509
198 262 15 574
198 250 315 791
198 265 42 627
198 29 352 590
198 181 271 952
198 93 198 396
198 26 71 618
198 224 1 763
198 172 435 499
198 84 129 945
198 155 301 721
198 184 173 73
198 136 320 890
198 41 99 283
198 267 173 585
198 114 68 972
198 137 123 631
198 22 274 35
198 178 350 235
198 122 249 596
198 205 379 116
198 135 212 109
198 72 219 923
198 176 1 703
198 24 149 1000
198 111 38 336
198 161 80 722
198 63 240 905
198 8 449 1
198 138 320 837
198 160 364 50
198 215 257 1
198 149 382 646
198 280 1 452
198 149 218 885
198 62 184 285
198 37 407 671
199 200 10 610
199 18 1 719
199 113 221 865
199 230 304 560
199 238 380 1
199 272 238 900
199 159 500 215
199 55 332 1
199 234 412 16
199 4 1 724
199 203 1 757
199 156 1 594
199 152 500 65
199 63 393 540
199 13 189 1000
199 124 117 1000
199 44 187 269
199 60 424 280
199 160 270 587
199 222 84 1000
199 183 249 691
199 43 417 766
199 86 210 392
199 145 499 210
199 144 175 713
199 205 325 847
199 41 500 344
199 124 500 277
199 109 117 1000
199 181 500 369
199 283 500 104
199 73 371 769
199 57 318 341
199 8 128 505
199 5 291 511
199 31 153 511
199 120 88 706
199 233 151 325
199 254 124 677
199 129 15 397
199 228 1 581
199 251 500 274
199 171 500 300
199 68 1 800
199 40 1 699
199 20 436 37
199 150 283 484
199 258 500 235
199 251 144 497
199 165 222 1000
199 272 128 381
199 109 368 300
199 76 104 304
199 259 36 407
199 99 237 880
199 263 310 129
199 5 115 797
199 36 71 674
199 47 413 161
199 129 418 445
199 110 215 761
199 53 279 1000
199 172 135 858
199 236 42 380
199 68 1 802
199 111 186 276
199 46 278 127
199 243 401 34
199 10 497 157
199 246 187 275
199 15 140 931
199 46 396 123
199 122 473 600
199 68 491 372
199 151 75 293
199 35 387 323
199 280 73 709
199 57 239 998
199 122 339 1
199 22 440 408
199 253 500 403
199 62 223 1000
199 174 441 542
199 161 308 788
199 30 436 356
199 218 287 615
199 2 55 639
199 55 29 822
199 3 140 616
199 195 168 837
200 201 3 508
200 174 143 1000
200 285 363 367
200 115 305 1
200 19 321 1
200 255 23 756
200 173 220 533
200 260 64 660
200 123 145 1000
200 118 154 1000
200 206 110 191
200 22 1 595
200 131 146 183
200 278 500 249
200 98 146 1000
200 65 316 685
200 278 435 75
200 33 500 225
200 259 356 1
200 149 388 587
200 284 222 129
200 104 375 431
200 134 357 1
200 228 360 670
200 130 244 896
200 51 442 644
200 219 500 19
200 40 147 890
200 283 204 125
200 259 200 718
200 259 500 155
200 135 283 602
200 81 147 1000
200 173 1 729
200 202 143 601
200 136 123 1000
200 247 279 362
200 239 311 767
200 295 193 883
200 77 353 1
200 218 53 677
200 48 283 797
200 107 398 384
200 147 112 350
200 123 392 385
200 292 427 315
200 128 500 225
200 187 370 512
200 185 248 409
200 217 325 1
200 256 477 624
200 74 413 1
200 245 137 778
200 148 412 1
200 67 24 473
200 251 1 747
200 286 380 107
200 24 394 777
200 296 264 154
200 77 21 446
200 111 462 85
200 237 20 950
200 55 463 324
200 9 391 339
200 237 200 71
200 56 298 170
200 239 488 243
200 171 300 93
200 49 1 644
200 238 489 445
200 182 35 953
200 13 255 706
200 184 205 313
200 228 500 194
200 57 288 1
200 295 157 276
200 179 371 583
200 216 208 382
200 147 400 325
200 171 352 579
200 31 1 669
201 202 16 44
201 228 209 695
201 151 183 892
201 184 81 389
201 234 443 203
201 65 474 454
201 115 379 1
201 125 90 598
201 58 472 126
201 248 250 1000
201 105 54 954
201 126 481 26
201 268 146 492
201 145 1 837
201 43 202 685
201 85 57 363
201 10 321 356
201 29 137 640
201 142 284 600
201 285 500 385
201 289 398 1
201 29 415 615
201 24 134 630
201 18 252 568
201 52 73 1000
201 271 457 556
201 136 46 381
201 226 189 930
201 232 223 853
201 260 55 913
201 181 368 1
201 165 495 37
201 181 82 513
201 103 229 52
201 64 159 699
201 205 87 783
201 232 268 771
201 233 500 390
201 59 1 483
201 5 213 800
201 223 500 316
201 199 49 679
201 269 94 264
201 270 392 1
201 209 461 188
201 54 168 152
201 225 69 600
201 203 48 313
201 15 206 586
201 261 190 1000
201 295 267 484
201 271 38 330
201 146 247 59
201 150 500 312
201 265 36 556
201 183 95 894
201 245 375 28
201 63 282 820
201 289 173 940
201 246 411 293
201 259 13 739
201 281 199 758
201 200 382 38
201 82 361 1
201 188 98 889
201 74 31 598
201 188 14 409
201 194 8 760
201 39 273 1
201 145 312 356
201 140 182 1000
201 220 200 469
201 210 227 998
201 166 39 425
201 283 465 1
201 73 400 197
201 18 91 393
201 25 1 895
201 143 112 1000
201 42 457 532
201 174 41 870
201 287 116 1000
201 217 350 1
201 6 350 159
201 43 213 1000
201 178 1 663
201 259 32 921
201 120 332 787
201 55 213 505
201 218 206 85
201 213 171 575
201 190 153 151
201 182 79 318
201 2 95 528
201 259 482 182
201 30 267 219
201 145 359 406
201 37 341 398
201 171 378 664
202 203 7 812
202 30 97 578
202 101 101 873
202 111 90 995
202 127 298 1
202 39 314 783
202 64 74 842
202 184 500 186
202 79 301 20
202 157 415 1
202 101 1 664
202 297 160 1000
202 127 500 426
202 194 64 919
202 192 233 133
202 280 1 549
202 219 159 1000
202 4 373 362
202 262 173 832
202 292 156 828
202 113 339 561
202 266 330 393
202 293 356 1
202 181 278 139
202 187 211 480
202 278 48 418
202 47 1 866
202 74 277 600
202 45 221 213
202 289 1 484
202 206 43 671
202 14 73 308
202 258 272 65
202 297 500 362
202 273 377 758
202 231 311 694
202 48 20 389
202 27 395 769
202 192 308 869
202 176 283 875
202 297 298 628
202 264 83 521
202 23 357 1
202 57 67 1000
202 145 123 440
202 32 230 594
202 77 500 362
202 28 58 702
202 227 330 927
202 270 326 529
202 222 63 1000
202 282 132 1000
202 62 264 847
202 152 115 1000
202 175 288 362
202 226 86 870
202 33 6 914
202 276 9 877
202 222 1 688
202 281 1 686
202 213 117 772
202 287 500 324
202 49 261 372
202 127 129 482
202 34 225 218
202 72 1 979
202 71 336 33
202 114 449 588
202 242 175 1000
202 0 215 383
202 129 7 755
202 68 156 1000
202 169 269 589
202 38 500 329
202 167 52 395
202 236 170 116
202 119 172 927
202 250 216 1000
202 145 289 657
202 54 79 674
202 280 262 879
202 101 285 211
202 153 141 481
202 229 174 1000
202 169 500 490
202 64 389 389
202 148 251 1000
202 242 287 1
202 125 500 488
202 14 70 436
202 274 277 419
202 63 413 341
202 259 1 688
202 94 500 324
202 147 500 309
202 108 138 282
202 208 463 94
202 167 156 400
202 171 1 530
202 213 404 414
202 250 49 933
202 264 9 676
202 39 1 576
202 164 425 315
202 133 29 360
202 140 482 291
202 269 498 417
202 103 141 864
203 204 14 663
203 291 1 498
203 137 1 840
203 116 425 450
203 144 191 254
203 132 479 452
203 158 113 191
203 32 58 896
203 49 500 239
203 292 166 1000
203 71 169 879
203 158 326 1
203 158 1 575
203 48 476 360
203 284 370 148
203 149 298 737
203 95 36 973
203 201 269 233
203 197 500 407
203 163 70 391
203 164 448 509
203 63 410 657
203 215 500 472
203 140 279 233
203 108 500 209
203 242 392 173
203 75 135 600
203 18 1 782
203 16 185 284
203 92 194 360
203 104 209 36
203 169 1 732
203 138 445 186
203 12 327 848
203 131 480 622
203 200 121 303
203 197 471 211
203 36 188 788
203 52 309 155
203 275 465 403
203 152 404 1
203 236 326 1
203 222 263 348
203 192 158 1000
203 128 194 1000
203 101 344 1
203 127 343 1
203 3 148 276
203 183 324 923
203 221 284 799
203 195 235 838
203 180 424 528
203 20 311 1
203 50 326 326
